logFC	logCPM	PValue	FDR
Saci_2127	-0.445341861997282	7.84871095998861	0.265488907240892	0.974144355046722
Saci_2307	0.433839636563253	12.4343410795219	0.266824031190964	0.974144355046722
Saci_0906	-0.354183276298836	9.91939238454614	0.266831005773624	0.974144355046722
Saci_0287	0.471724627887199	7.67646859364334	0.268410922520204	0.974144355046722
Saci_1358	-0.355454575022453	11.9123672944997	0.271625802153944	0.974144355046722
Saci_0453	-0.326249016926196	9.42938833710573	0.275323759433981	0.974144355046722
Saci_2348	-0.444886283871181	7.67075525549498	0.275420009177283	0.974144355046722
Saci_1284	0.354698388043264	8.96577553146216	0.275575626052694	0.974144355046722
Saci_1418	-0.365300154813546	11.3097155325559	0.275599162567219	0.974144355046722
Saci_0659	0.390498354973225	11.721320741341	0.276964192564828	0.974144355046722
Saci_0942	0.363546253551051	8.33166728979819	0.277231971685433	0.974144355046722
Saci_0932	0.454196789477588	8.22746681252348	0.28010492059096	0.974144355046722
Saci_0883	0.338090596056226	10.4224352908787	0.280533161332821	0.974144355046722
Saci_2133	-0.517382622089074	7.91795503186558	0.282812806002146	0.974144355046722
Saci_0428	0.346757266903439	11.4766560086864	0.283560891680272	0.974144355046722
Saci_2036	-0.348094464612692	10.0097919606001	0.286367733838693	0.974144355046722
Saci_1762	-0.322904926610271	9.11406063061265	0.288128386401117	0.974144355046722
Saci_2303	0.381193448176137	11.3855241585712	0.289854480519385	0.974144355046722
Saci_0979	-0.338968283657522	10.0740765090437	0.29007341133327	0.974144355046722
Saci_1012	0.403416519909226	8.71747465140806	0.290347466209551	0.974144355046722
Saci_0941	-0.332871766589876	13.1195753642632	0.291097707926201	0.974144355046722
Saci_2363	0.349110766295561	9.78152267548757	0.291152555393179	0.974144355046722
Saci_1571	0.367639130952468	9.04974787415425	0.291411801372401	0.974144355046722
Saci_1757	-0.446538745478492	8.11672049003259	0.295145013711755	0.974144355046722
Saci_0129	0.382379105679037	10.30605430505	0.29526915863401	0.974144355046722
Saci_2373	0.354745459366383	9.39757172364748	0.295706829611763	0.974144355046722
Saci_0043	0.453579927610324	7.26240621018373	0.296598695910382	0.974144355046722
Saci_0756	-0.448597133431465	6.92510416483221	0.296909937861923	0.974144355046722
Saci_0380	0.378994637535564	10.9672807619797	0.299063405205416	0.974144355046722
Saci_2257	-0.410703821525513	8.30412872055264	0.301214515369301	0.974144355046722
Saci_1267	0.394388096499305	11.9066537812486	0.301446336854471	0.974144355046722
Saci_1333	0.320775666793135	9.29836758405338	0.301809160444089	0.974144355046722
Saci_1490	0.373452817560851	10.2390464513892	0.302789678154951	0.974144355046722
Saci_2088	-0.404142319151586	7.46215923703344	0.303455617247498	0.974144355046722
Saci_1658	0.384745726029005	10.5890356886748	0.303457288502883	0.974144355046722
Saci_1007	-0.421148195709397	7.50392327175134	0.30419681968172	0.974144355046722
Saci_2325	-0.399926619947457	7.85209695932004	0.306105624963626	0.974144355046722
Saci_0680	-0.431415382166274	7.06217595017573	0.306177065456838	0.974144355046722
Saci_1282	-0.415417351098043	7.56783207678842	0.307131713882605	0.974144355046722
Saci_0130	0.395827221783689	7.92228364092866	0.310746438593603	0.974144355046722
Saci_0603	-0.373381005463939	7.94332833922544	0.310748820339598	0.974144355046722
Saci_1061	-0.399119455950432	7.59492370351692	0.312137233697396	0.974144355046722
Saci_1693	-0.431345208387164	7.18004447737047	0.313676324931264	0.974144355046722
Saci_1266	0.318443379853595	9.66424223783199	0.315169361517456	0.974144355046722
Saci_0930	-0.361802726927421	12.6227837889174	0.319106869617472	0.974144355046722
Saci_1499	-0.377881770636714	8.41563064099093	0.32041964085079	0.974144355046722
Saci_1505	-0.330724099486709	12.5759605361848	0.321387101916994	0.974144355046722
Saci_1672	0.350270739710789	10.198443718286	0.322476013905742	0.974144355046722
Saci_0298	0.327757992256646	9.75482329293493	0.323001918438967	0.974144355046722
Saci_0440	-0.362496585321898	9.32848750893434	0.323834056799885	0.974144355046722
Saci_1401	-0.313962841218939	10.4653303522441	0.324522337208042	0.974144355046722
Saci_1802	-0.313233939195502	8.88580092906953	0.325500499683369	0.974144355046722
Saci_1768	-0.321310362574334	9.48917919953556	0.327798557132795	0.974144355046722
Saci_2311	-0.347389538773181	9.33260584603624	0.328143095394394	0.974144355046722
Saci_0334	-0.360071133613883	8.17323853868955	0.328378451626564	0.974144355046722
Saci_0370	-0.39530347936735	8.20353731439306	0.329368213586586	0.974144355046722
Saci_1256	0.306409966365044	10.0643502959652	0.331265325963172	0.974144355046722
Saci_2316	-0.318780965003137	8.39477361400203	0.332789763456879	0.974144355046722
Saci_1833	0.301095417932536	10.1578723602183	0.333043147612355	0.974144355046722
Saci_1343	-0.313677963162279	13.3268680210104	0.333093173759403	0.974144355046722
Saci_1193	0.367530673698796	10.9940440187976	0.334499918181477	0.974144355046722
Saci_0025	0.348569472105883	8.59647483823851	0.335319374186464	0.974144355046722
Saci_0154	-0.308649566774285	8.57648568137532	0.336743797050826	0.974144355046722
Saci_2366	0.331251566720629	11.1654699490726	0.338784036165824	0.974144355046722
Saci_0750	0.349773434529542	7.86492266958659	0.339482830348001	0.974144355046722
Saci_1381	0.299208302027018	10.0912860709263	0.340536620597852	0.974144355046722
Saci_0869	-0.403779484156064	7.79645735662095	0.340787136311909	0.974144355046722
Saci_0257	-0.306587364256338	8.87325166628366	0.341040440041645	0.974144355046722
Saci_2308	-0.376436303095151	10.941376217855	0.341094631147837	0.974144355046722
Saci_1338	0.296396310319752	10.7883269830445	0.345473818052801	0.974144355046722
Saci_0564	0.293781802823509	8.84195191370755	0.345684088266806	0.974144355046722
Saci_0929	-0.309044359655195	11.0482925995739	0.346726203690053	0.974144355046722
Saci_2331	-0.328394732779051	10.4138835375592	0.349274647840918	0.974144355046722
Saci_2318	-0.293673821198893	10.833159267009	0.349564944250621	0.974144355046722
Saci_0922	-0.32320207927266	9.64170692289943	0.351001513884575	0.974144355046722
Saci_1745	0.323423117382741	9.29284685363344	0.351787027318199	0.974144355046722
Saci_1773	0.321590602229187	9.68491511823462	0.352196961368122	0.974144355046722
Saci_2260	-0.306893487684647	8.61817952182623	0.352407822574614	0.974144355046722
Saci_2211	0.3055753533677	8.93971491764403	0.352432004838329	0.974144355046722
Saci_1840	0.285748460023624	8.67537039204371	0.354660526768287	0.974144355046722
Saci_1624	0.299038590279708	9.35133377317701	0.355251392065911	0.974144355046722
Saci_1761	0.364907565483787	7.89595223188501	0.357713250513395	0.974144355046722
Saci_2169	0.310762823690715	9.08235231346327	0.358358060423491	0.974144355046722
Saci_0920	-0.310832857267151	11.1710969669125	0.359160216216345	0.974144355046722
Saci_1261	0.336358752702126	8.48981038324734	0.359633712008132	0.974144355046722
Saci_2096	-0.376374761376186	7.63189566572907	0.360700701727371	0.974144355046722
Saci_0053	-0.382706245120755	7.24865014357406	0.363438628685572	0.974144355046722
Saci_1536	0.387436101728588	7.5580965695434	0.365401915242697	0.974144355046722
Saci_0266	0.329350748815127	9.6232845600125	0.369965266550281	0.974144355046722
Saci_0010	-0.289119553365871	10.0931919941502	0.370994979612612	0.974144355046722
Saci_1912	0.300796997705259	9.94525598140797	0.372394828454685	0.974144355046722
Saci_0127	-0.319625884932954	8.36918817353951	0.373330499133481	0.974144355046722
Saci_1604	0.331520435665203	11.1102862575228	0.375112507015308	0.974144355046722
Saci_0074	-0.314165720108202	11.3291163326067	0.37591386314731	0.974144355046722
Saci_0900	0.322634503616246	11.4975928966672	0.376198841939476	0.974144355046722
Saci_1620	-0.379519202160209	8.05842300060326	0.377091023843911	0.974144355046722
Saci_1714	0.338064157842514	8.0020449829816	0.377510479890335	0.974144355046722
Saci_2109	0.273245669420859	8.77368553194907	0.377532633383998	0.974144355046722
Saci_1356	0.293910448670795	8.58702835066319	0.378014877358542	0.974144355046722
Saci_0898	-0.299308945462325	9.48590173234511	0.378634823633639	0.974144355046722
Saci_0765	-0.303746370708309	12.1276558763676	0.378687020788716	0.974144355046722
Saci_0003	-0.299894814510676	10.2687591599127	0.379097806024284	0.974144355046722
Saci_1296	-0.278909447608006	8.8377026610201	0.379556803158198	0.974144355046722
Saci_0039	-0.272268024745523	9.44013897188522	0.379667796463079	0.974144355046722
Saci_2338	-0.284515659915716	9.56115446913564	0.381565495597932	0.974144355046722
Saci_1701	-0.359305023124994	8.09119892155295	0.382106178106835	0.974144355046722
Saci_0565	0.325654424093722	8.23549918132219	0.386196508124564	0.974144355046722
Saci_0312	0.269039659861433	9.19574784148855	0.386325694469383	0.974144355046722
Saci_1326	0.317197539355384	8.89435798726125	0.390759981845542	0.974144355046722
Saci_1506	0.296922985864947	11.4854267851581	0.391525000871722	0.974144355046722
Saci_2301	0.32929243154375	7.84662359971999	0.39222115189525	0.974144355046722
Saci_0988	-0.314401830457362	11.8111671861779	0.392764597102229	0.974144355046722
Saci_2152	0.287120056452238	8.47502111028574	0.393031294560092	0.974144355046722
Saci_0846	-0.310493451849048	8.62791254154093	0.393178419536991	0.974144355046722
Saci_0164	0.283675184344763	10.5662188000643	0.394907736100059	0.974144355046722
Saci_0865	-0.259638385510968	9.27168072794734	0.396838334220398	0.974144355046722
Saci_1565	0.311574925664617	10.6811532554781	0.397542489408598	0.974144355046722
Saci_0667	0.288301333052852	10.5774652157803	0.399816715746906	0.974144355046722
Saci_1324	0.270259936061603	12.2760913951561	0.400315850295411	0.974144355046722
Saci_1917	-0.28634920752751	8.61005005386703	0.400863872188229	0.974144355046722
Saci_1434	-0.364508928078826	7.78843006611149	0.403109110766187	0.974144355046722
Saci_1674	0.31918767482788	7.87087027252951	0.406476207820174	0.974144355046722
Saci_1911	0.277326576339749	8.6319600700132	0.408184912117962	0.974144355046722
Saci_0878	-0.296595080443194	8.57889548220509	0.409407940021056	0.974144355046722
Saci_0065	-0.258705325615976	8.983007174438	0.410140667554495	0.974144355046722
Saci_0162	0.261783652978481	10.977631194844	0.410391626671949	0.974144355046722
Saci_1673	0.277429227597799	9.62498246524713	0.410757058304745	0.974144355046722
Saci_0047	0.26901233228558	12.4353075134773	0.412063123781296	0.974144355046722
Saci_0361	-0.28218927851128	8.72508770345845	0.414186527796535	0.974144355046722
Saci_1398	0.267971124548769	12.7604411097432	0.41420332033852	0.974144355046722
Saci_0089	-0.318781989397223	7.33997240499742	0.416180740979793	0.974144355046722
Saci_0277	-0.270103168070323	11.3535723937093	0.417697894125598	0.974144355046722
Saci_1409	-0.305506904892339	7.76508559932055	0.419815248345253	0.974144355046722
Saci_0663	-0.316907751178864	7.43990694034896	0.420010140828071	0.974144355046722
Saci_0363	-0.349006797720661	7.7332758858473	0.420321848654265	0.974144355046722
Saci_1884	-0.257321419083098	9.93645429264971	0.422782332108979	0.974144355046722
Saci_2238	-0.249662287543035	9.1621231421599	0.4276214015801	0.974144355046722
Saci_1227	0.259470622970147	10.1740092810651	0.427790101685008	0.974144355046722
